account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
2023-09-04,53,Chicago,Software Developer,43160,717.0,0,0,1,1.347562223041434,0,71483.29911,48577.05212166268,0.0,0,2018-07-29,2023-12-11,0,0,,0,0,0
2023-08-07,23,San Francisco,Banker,6078,709.0,0,1,1,1.711242325139806,0,39192.16053132601,30849.502345258505,0.0,0,2019-04-26,2024-10-06,0,0,False,0,0,0
2020-06-11,42,Los Angeles,Banker,24679,642.0,25,0,1,0.8474095666686439,0,26135.31136380419,22408.540518626523,0.0,0,2021-08-06,2024-06-19,0,0,,0,0,0
2020-04-05,27,Chicago,Accountant,37401,746.0,11,0,1,1.3166302895877344,0,71553.91308066936,63580.648929921386,0.0,0,2020-10-14,2024-04-02,0,0,False,0,0,0
2024-07-25,54,San Francisco,Banker,3977,657.0,0,0,1,1.2908189698376966,1,41863.51874277683,40013.34242426049,0.0,0,2023-10-27,2024-08-29,0,0,False,0,0,0
2023-03-12,18,Houston,Accountant,31230,752.0,0,0,1,1.404220670427403,0,24808.06318111279,16088.60143403932,0.0,0,2019-04-18,2024-09-18,0,0,False,0,0,0
2023-07-04,62,Los Angeles,Lawyer,61963,813.0,0,0,1,1.631247160294694,0,49733.25452137127,37479.15445795406,0.0,0,2015-05-19,2024-05-07,0,0,False,0,1,0
2022-05-12,38,Chicago,Accountant,35483,679.0,0,1,1,1.3761946428841636,0,61941.28441360832,57561.78037151988,0.0,0,2023-10-19,2024-05-19,0,0,False,0,0,0
2021-04-21,40,Dallas,Lawyer,44552,843.0,10,1,1,1.4115770382697808,0,85702.59882,59802.42312906315,0.0,0,2022-09-10,2024-09-15,0,0,False,0,0,0
2020-12-04,38,Los Angeles,Banker,8945,578.0,0,0,1,1.5928245064714777,0,98276.97783828592,75067.78844357292,2.0,1,2015-12-05,2024-02-04,2,0,False,0,1,0
2024-08-02,41,Dallas,Teacher,15838,499.0,0,0,1,1.0023414949241525,0,71496.17197,52023.27421267569,,2,2017-10-06,2024-10-24,4,1,False,0,0,1
2022-02-05,44,Houston,Lawyer,73761,425.0,119,1,1,3.0590643188522826,1,28646.533713968445,9714.000668,4.0,2,2016-06-26,2024-03-11,3,1,True,1,0,0
2021-08-01,55,Chicago,Software Developer,60835,556.0,17,0,1,1.584074883202679,0,51836.00006540144,48279.09042975059,2.0,1,2023-02-15,2024-06-27,2,0,False,1,0,0
2021-10-12,34,Miami,Banker,3125,598.0,0,0,1,0.8053282543709032,0,36562.01964407605,28335.68398229256,2.0,1,2020-07-23,2023-10-31,2,0,False,0,0,0
2023-05-24,18,Atlanta,Teacher,31629,548.0,94,1,1,2.2314808467000957,1,43839.85220686068,30352.353060193185,4.0,2,2023-10-05,2023-11-12,2,1,False,1,0,1
2022-09-10,55,Seattle,Artist,12252,730.0,0,0,1,1.2708408360939945,0,61612.768226210566,47835.78804154575,0.0,0,2020-11-08,2024-07-21,0,1,False,1,0,0
2024-04-15,42,Chicago,Teacher,36936,724.0,0,0,1,1.0371874386534368,0,38066.99282097539,30356.08533602049,,0,2022-01-29,2024-06-05,0,0,False,0,0,0
2023-10-07,51,San Francisco,Doctor,82452,629.0,0,0,1,1.213239788808181,0,36509.59185613636,23216.44049632467,0.0,0,2020-05-26,2024-01-19,0,0,False,0,0,0
2022-04-12,19,Los Angeles,Teacher,21283,584.0,0,0,1,1.6541768410069553,0,86497.69602833483,62584.23519847887,2.0,1,2019-06-10,2024-09-20,1,0,,1,0,0
2024-04-19,25,Los Angeles,Banker,8662,471.0,1,0,1,1.4774541356111996,0,45126.23018958088,24882.966240622623,3.0,1,2020-08-26,2023-10-26,3,1,False,0,1,1
2020-10-15,30,Atlanta,Banker,6920,714.0,0,0,1,1.0865162305877685,0,25474.705961350257,20693.99381954251,0.0,0,2021-06-07,2023-11-05,0,0,False,0,0,0
2024-04-05,69,Seattle,Other,4169,642.0,9,0,1,1.1387037363300685,0,50145.41223889608,36484.06746,0.0,0,2021-01-23,2024-02-15,0,0,,0,0,1
2024-09-08,56,Dallas,Accountant,46825,729.0,0,0,1,1.6792222509939625,0,61646.16473103749,39564.19147354812,0.0,0,2020-04-20,2024-10-04,0,0,False,0,0,0
2020-11-20,42,Chicago,Lawyer,67201,676.0,0,0,1,0.8501238704868874,0,18601.953946327736,12476.092823963829,0.0,0,2015-11-13,2023-12-09,0,0,False,0,1,0
2024-10-12,22,Chicago,Other,14627,689.0,4,0,1,1.1950256778655566,0,64315.98109855791,60590.50132067474,0.0,0,2018-03-20,2024-06-21,0,0,False,0,0,0
2022-10-03,41,Chicago,Lawyer,76568,442.0,98,1,10,1.3416620109378454,1,17171.723302646435,5584.0502030241705,3.0,1,2016-06-02,2024-05-01,4,0,True,0,0,0
2021-03-02,74,Los Angeles,Other,8390,726.0,0,0,1,1.362974206968088,1,31771.554677011543,24154.34483,0.0,0,2015-12-21,2024-07-30,0,0,False,0,0,1
2022-12-04,42,Boston,Banker,6857,365.0,105,1,2,3.1449744951939733,0,38877.32671051934,21226.312027018288,,1,2015-09-15,2024-07-17,4,1,True,1,0,0
2020-09-11,64,San Francisco,Consultant,16305,609.0,0,0,1,1.4347840804540422,0,39847.60298791235,26076.88640198181,0.0,0,2018-02-22,2024-07-02,0,0,False,0,0,0
2021-05-05,54,Boston,Banker,8098,500.0,115,1,4,2.242131946752336,1,19944.94245541285,9281.91600201976,3.0,1,2014-11-12,2024-08-05,4,0,,1,1,1
2021-06-11,37,Dallas,Software Developer,65842,671.0,51,1,2,1.5727943202539063,0,18127.32250972391,10350.744866087192,1.0,1,2021-09-15,2024-07-26,0,0,True,1,0,0
2022-08-27,49,Los Angeles,Teacher,16417,666.0,0,0,1,1.0277734241849257,0,56303.01251,44515.88229004145,0.0,0,2023-09-15,2024-07-18,0,0,False,1,0,0
2020-11-20,29,Chicago,Engineer,40826,336.0,96,1,9,2.5891346374647557,1,26878.013519389508,8502.418163915434,3.0,2,2024-06-01,2023-12-01,3,1,True,1,0,1
2023-09-10,49,Miami,Banker,9059,769.0,0,0,1,1.43932085530806,0,63506.64177494863,52430.39506190118,0.0,0,2015-10-23,2024-10-02,0,0,False,1,0,0
2021-03-29,64,Dallas,Other,4560,596.0,0,1,1,0.9858250486387278,0,27485.780278312235,17589.643116304487,,0,2021-07-19,2024-08-26,1,0,False,0,0,1
2021-09-14,39,Houston,Banker,5194,416.0,0,0,1,2.267006077798988,0,51433.19850431989,31641.5414,4.0,1,2017-01-13,2024-06-05,4,0,False,1,0,1
2020-08-25,65,Atlanta,Consultant,14502,738.0,0,0,1,1.445589481990876,0,77665.04384890998,52711.69342851101,0.0,0,2021-07-29,2024-02-29,0,0,,0,0,0
2023-01-17,51,San Francisco,Other,8787,306.0,111,1,4,2.1705021044131247,1,4663.296420621872,1476.390261579696,3.0,2,2023-12-12,2024-03-10,3,0,True,1,0,0
2023-01-31,59,Miami,Accountant,31293,662.0,0,0,1,1.2516851801560624,0,60901.82101753285,30352.353060193185,0.0,0,2019-07-28,2024-04-10,0,0,False,1,0,0
2021-04-02,54,New York,Other,5152,685.0,0,1,1,1.4724165829629836,0,57178.17536,43086.75552,0.0,0,2017-11-09,2024-07-25,0,0,False,0,0,0
2021-04-01,50,Atlanta,Accountant,42741,552.0,115,1,10,1.1293968183075354,0,29898.854166468245,12369.501912886404,3.0,2,2015-02-28,2024-10-10,2,0,True,0,0,0
2021-05-17,49,Miami,Banker,9725,658.0,8,0,1,1.073016608,0,42045.01166944672,28003.87732729484,0.0,0,2018-09-22,2024-06-14,0,1,False,0,0,0
2020-12-10,45,Dallas,Banker,8826,379.0,90,1,7,1.2915312404374364,0,47079.55659809627,24751.502093627776,3.0,1,2018-02-22,2024-09-23,4,1,True,0,0,1
2021-01-18,58,Seattle,Retail Worker,3888,786.0,0,0,1,1.1745767914449925,0,19541.92834,13549.712218465458,0.0,0,2021-09-06,2024-01-04,0,0,False,0,0,0
2022-04-22,42,San Francisco,Retail Worker,19492,415.0,0,0,1,1.3654555193961355,0,87891.25358911343,75200.51093583135,4.0,1,2021-08-29,2023-12-29,4,1,False,0,0,0
2021-02-01,41,Chicago,Engineer,60800,522.0,61,1,1,2.409846101348908,0,33740.25691254563,19879.99549966823,,1,2019-06-15,2024-10-17,3,0,False,1,0,1
2022-11-08,38,New York,Banker,7378,617.0,0,0,1,1.900037115755804,0,56224.17804171008,46244.627969553454,0.0,0,2020-06-16,2024-07-03,0,0,False,0,0,0
2024-06-06,54,Miami,Other,16995,710.0,7,0,1,0.9786021662435208,1,62368.50471827795,53739.63139844412,0.0,0,2014-12-13,2023-12-28,0,0,,0,0,0
2021-10-29,56,Dallas,Banker,8602,512.0,93,1,1,1.031057051109992,1,47602.96596734945,8647.496623,3.0,2,2019-08-05,2024-02-15,1,1,True,0,1,0
2022-04-26,36,Seattle,Teacher,41961,760.0,0,0,1,0.964099575,0,39835.12581462801,28770.782386795952,0.0,0,2015-05-11,2024-01-17,0,0,False,0,0,0
2021-10-01,30,Dallas,Banker,7598,707.0,32,0,1,1.626523581536366,1,30272.637447265184,16757.910579130737,2.0,0,2015-05-14,2024-05-13,0,1,False,1,0,0
2024-09-14,59,Chicago,Banker,9797,410.0,105,0,2,1.922126209171431,0,25150.182034171205,8190.337746333386,4.0,2,2018-09-15,2024-10-06,3,0,True,0,0,0
2019-11-06,72,Boston,Other,5198,547.0,0,0,1,1.3401276769873802,0,87837.79912703348,72555.98934192928,2.0,1,2017-04-15,2024-04-01,2,0,False,1,0,0
2022-07-18,27,Seattle,Retail Worker,21926,582.0,0,0,1,1.0222105380854398,0,89792.17834227244,75921.16268775082,2.0,0,2017-04-17,2024-10-23,1,0,False,0,0,0
2022-08-09,63,Houston,Banker,9580,753.0,0,0,1,1.612032490060885,0,84802.16783626059,67681.73434603451,0.0,0,2024-04-10,2024-03-01,0,0,False,1,0,0
2020-03-16,35,Seattle,Teacher,31320,663.0,0,1,1,0.8632241950990633,0,59509.66221088167,40259.91666913113,,0,2021-11-29,2024-10-10,0,0,False,0,0,0
2022-04-07,65,Chicago,Doctor,72666,390.0,91,1,2,2.7838489054453075,0,10901.945836018578,3667.502229582771,,1,2019-04-06,2024-05-01,3,1,True,1,0,1
2021-09-03,69,New York,Other,5144,400.0,119,0,3,1.101100586634684,1,47505.52995187164,11744.17074097558,3.0,1,2023-04-26,2024-06-17,3,1,True,0,0,1
2024-01-15,27,Dallas,Retail Worker,44806,570.0,24,0,1,0.8301915793107778,0,51126.67018,34159.42209762179,1.0,0,2015-05-23,2024-10-10,4,0,False,0,0,1
2022-11-18,37,Atlanta,Engineer,68715,692.0,0,0,1,1.416883275644338,0,13498.519473051214,11026.47349421124,0.0,0,2016-09-28,2024-06-08,0,0,False,0,0,0
2021-09-06,57,Seattle,Accountant,32250,486.0,90,0,9,1.6553338889266818,1,44148.43679086423,20555.628086101668,3.0,1,2023-09-16,2024-10-11,4,1,False,1,0,1
2024-10-04,42,San Francisco,Other,3954,691.0,0,0,1,1.330700675394047,0,65223.13671790704,50410.70310158503,,0,2019-05-23,2024-10-21,0,0,False,0,0,1
2020-03-03,61,Atlanta,Accountant,38013,691.0,2,0,1,0.8084553620682089,0,84482.66785560253,71311.18837670612,0.0,0,2017-07-27,2023-12-20,0,0,,0,0,0
2024-03-15,43,Atlanta,Banker,5536,701.0,0,0,1,1.3395562331814872,0,13300.372355085055,10542.971417081924,0.0,0,2022-06-27,2023-12-25,0,0,False,0,0,0
2021-05-20,70,Chicago,Consultant,14893,628.0,0,0,1,1.1221428953320367,0,56932.15258114464,47950.18253182447,,0,2020-11-16,2024-03-30,0,1,False,0,1,0
2024-01-26,48,Houston,Artist,13702,551.0,109,1,10,1.8899723165674915,1,24374.772270761263,9990.219581,3.0,2,2016-04-14,2024-10-09,2,1,True,1,0,0
2023-12-07,41,Dallas,Other,5769,698.0,8,1,1,1.3117188658591543,0,56593.82724474079,50639.71003521603,0.0,0,2022-10-22,2024-07-16,0,0,,0,0,0
2023-02-10,71,Dallas,Banker,9163,442.0,101,1,8,1.0841095652546415,1,17980.36277519125,4247.942232078983,3.0,1,2022-02-16,2024-06-16,4,1,False,1,0,1
2023-10-19,70,San Francisco,Consultant,16247,387.0,109,1,4,2.489456897152181,1,8699.828315018289,1967.3727181165584,3.0,2,2022-07-25,2024-09-25,3,0,False,0,0,0
2020-11-12,67,Chicago,Other,7063,494.0,0,0,1,1.222889396655114,0,90599.84020992818,65734.16756116957,4.0,1,2019-01-15,2024-08-11,3,0,True,1,0,1
2022-08-15,36,New York,Other,3350,766.0,0,0,1,1.0307709906607747,0,68311.82210508487,59601.1576,0.0,0,2022-05-25,2024-07-26,0,0,,0,0,0
2022-09-23,38,Miami,Accountant,34466,533.0,94,0,5,2.7894824815504955,1,2447.82989,30352.353060193185,4.0,2,2024-01-15,2023-11-01,2,0,True,0,0,0
2022-10-14,36,Atlanta,Artist,13556,794.0,0,0,1,1.2739351584354317,0,84576.69552139005,49461.05346347248,0.0,0,2024-06-24,2024-03-14,0,0,False,0,0,0
2021-08-13,28,Chicago,Retail Worker,13952,607.0,0,0,1,1.967486103485905,0,96766.72945660996,66858.67158672182,0.0,0,2019-06-26,2024-03-14,0,0,,0,0,0
2021-01-25,59,Chicago,Accountant,37443,557.0,10,0,1,1.3178854677566203,0,35630.52555301811,35448.87437739284,2.0,1,2015-12-06,2024-03-09,1,0,False,0,0,0
2020-12-13,47,San Francisco,Engineer,72761,611.0,95,1,6,1.0370826684278205,0,22414.30381864877,30352.353060193185,3.0,2,2022-03-11,2023-12-04,4,1,True,1,0,1
2023-05-29,67,Seattle,Banker,9927,354.0,95,1,5,1.523499025066322,0,24588.610928427755,7761.544121276571,3.0,1,2024-06-17,2024-04-10,3,0,,1,1,1
2021-04-24,35,Boston,Other,4320,563.0,0,0,1,1.270756264878623,0,34611.58338262392,23791.31473835092,2.0,1,2020-07-02,2024-05-26,1,0,,0,0,0
2024-03-26,23,Seattle,Accountant,22931,460.0,92,1,4,1.3849142833930534,1,21636.600447651817,6662.2589786224125,4.0,2,2020-01-17,2024-08-25,3,1,False,0,0,0
2021-12-20,64,Seattle,Consultant,15705,782.0,0,0,1,1.4403974968920212,0,45770.239596233456,26851.478356903885,0.0,0,2022-01-05,2024-05-05,0,0,False,0,1,1
2023-08-17,69,Los Angeles,Other,7113,398.0,40,0,1,1.6914744194594953,0,69168.32688530163,43402.35608419773,4.0,2,2021-07-26,2024-05-10,3,0,False,1,1,0
2021-09-05,42,Atlanta,Other,5013,728.0,117,1,1,3.025013355043104,0,21472.83487,8863.835837013472,,2,2019-02-09,2024-02-06,3,1,True,0,1,0
2023-02-05,70,Los Angeles,Banker,7181,601.0,0,0,1,0.8556455633810561,1,34300.493511695764,29894.385049709075,0.0,0,2020-09-28,2024-02-23,0,0,False,0,0,0
2021-07-02,32,Boston,Consultant,14596,601.0,0,0,1,1.4779629969450836,0,13849.36106792709,11345.37951073713,0.0,0,2016-08-08,2024-07-28,0,0,False,0,1,0
2024-01-11,74,Boston,Teacher,43279,344.0,59,0,1,1.644733572365027,0,20709.03980088698,12443.547289376793,4.0,1,2016-09-04,2024-03-07,4,0,False,0,0,0
2020-11-24,46,Boston,Artist,19111,580.0,91,1,2,1.617528084766274,1,23840.15421208797,6258.988287155607,4.0,2,2016-07-23,2024-08-05,1,0,True,0,0,0
2022-06-04,43,San Francisco,Banker,3595,538.0,119,0,1,2.816136262990166,1,29465.41572912662,10311.3215051034,3.0,1,2020-03-27,2024-08-20,1,1,,0,0,0
2024-10-18,57,San Francisco,Teacher,16072,521.0,0,0,1,1.3512164247564906,0,18614.741539788305,18032.50053333849,2.0,0,2024-03-01,2024-03-26,2,0,False,0,0,0
2023-05-12,21,San Francisco,Other,7606,673.0,61,1,1,1.5763600851953865,0,9430.397282219425,5308.208596612482,1.0,1,2022-11-14,2024-04-11,3,1,False,0,0,1
2021-09-19,38,Boston,Other,8600,621.0,0,0,1,1.5333392015109997,0,57004.96915373995,43280.793903023485,0.0,0,2024-07-16,2024-09-28,4,0,False,0,0,1
2023-11-07,29,Dallas,Accountant,36875,798.0,0,0,1,0.963790272,1,94025.1251827258,30352.353060193185,0.0,0,2022-01-23,2023-12-23,0,0,False,1,0,0
2023-03-12,32,New York,Teacher,55657,745.0,0,1,1,0.8211596359077129,0,33676.56765,25871.02503914726,0.0,0,2023-11-30,2024-05-19,3,0,False,0,0,0
2020-06-18,53,Atlanta,Teacher,49006,736.0,0,1,1,1.0366853205558673,0,18639.26112987204,15346.367574680646,0.0,0,2019-07-03,2024-10-01,4,0,False,0,0,1
2023-12-09,23,Atlanta,Retail Worker,10043,715.0,0,0,1,1.2861887769741869,0,15245.834518177551,11303.069646582451,0.0,0,2023-12-02,2023-12-24,0,0,False,0,0,1
2023-11-11,49,Boston,Other,3747,637.0,0,1,1,0.8153492409738821,0,49941.36423723818,37489.53718909351,0.0,0,2023-12-04,2024-04-06,3,0,False,1,0,1
2019-12-31,18,Atlanta,Banker,3935,442.0,106,1,4,2.8240015049296083,1,28063.72546999597,8452.540948848931,3.0,1,2019-03-07,2023-12-25,3,1,True,1,0,0
2022-03-18,66,Atlanta,Banker,8930,679.0,0,1,1,1.430592604870381,0,60003.57395845681,46216.41462692121,0.0,0,2020-03-20,2024-09-12,0,0,False,1,0,0
2020-03-30,65,Houston,Teacher,40144,601.0,0,0,1,1.1267141567084171,0,58444.76158615858,30352.353060193185,0.0,0,2024-06-05,2024-01-07,0,0,,0,0,0
2021-12-27,28,Dallas,Other,2808,813.0,0,0,1,1.3176404092137144,0,41358.50494393223,38427.81897161622,0.0,0,2024-10-01,2024-01-04,0,0,,0,0,0
2022-11-09,50,Houston,Accountant,36777,758.0,28,0,1,1.051425145591179,0,46721.54457260287,32131.66979031064,0.0,0,2020-07-08,2024-05-15,4,0,False,0,0,1
2020-09-16,20,Atlanta,Teacher,42662,503.0,7,0,1,1.5290082517319326,0,71094.03782452634,56637.528826972986,1.0,1,2022-08-20,2024-01-16,2,0,False,0,0,0
2021-06-01,31,Chicago,Doctor,42380,485.0,35,1,1,1.5039951084366507,0,14957.024719797111,10198.33979953952,3.0,1,2021-12-21,2023-11-22,3,0,True,0,0,0
2020-06-29,25,Miami,Teacher,31933,533.0,25,0,1,1.090010046598424,0,71776.87316510105,44465.52091759739,1.0,1,2016-01-25,2024-05-24,1,0,False,0,0,0
2021-06-22,19,Atlanta,Teacher,32758,650.0,0,1,1,1.0209993363347425,0,24115.222336811992,18066.402358317344,0.0,0,2019-06-12,2024-05-11,0,0,False,0,0,0
2022-06-27,62,Boston,Teacher,33563,489.0,114,1,6,0.7597988494055067,1,15549.729920745827,7566.092897263858,3.0,2,2016-11-20,2023-12-27,3,1,True,0,0,0
2023-01-18,72,Houston,Other,7504,710.0,0,0,1,1.3237131585011788,0,14422.652787211526,11136.44492257097,0.0,0,2020-09-15,2024-06-02,0,0,False,0,0,0
2024-07-15,74,Miami,Other,9763,698.0,1,0,1,2.6360085395535404,0,25002.740608936056,14465.78926547842,0.0,0,2019-12-19,2024-08-18,4,0,False,1,1,0
2022-03-23,31,Dallas,Accountant,34796,724.0,0,0,1,0.8542407184216001,0,17114.335351214348,11896.154932670212,0.0,0,2018-11-18,2024-08-19,0,0,,1,0,0
2024-06-10,67,Atlanta,Accountant,49047,766.0,0,0,1,0.9660148961082397,0,52836.237324075206,48822.88335,0.0,0,2019-03-18,2024-03-30,3,0,False,0,0,1
2023-08-07,47,Atlanta,Teacher,52533,550.0,31,1,1,0.6986675524469551,1,69302.81269160882,34019.21953955399,1.0,1,2020-02-26,2024-03-04,1,1,False,0,1,0
2020-09-06,28,Dallas,Retail Worker,23766,441.0,0,0,1,5.860931265805553,0,13298.873205450138,11143.36228217817,3.0,1,2019-06-18,2023-12-12,3,1,False,1,0,0
2023-08-13,48,Boston,Engineer,50786,373.0,97,1,2,1.1786933343663402,1,29776.000052859683,12379.076083806742,,1,2023-07-19,2024-06-27,4,1,False,0,1,1
2021-01-22,29,Houston,Teacher,25834,731.0,0,0,1,1.2583451478920689,0,78581.22831,52463.60613241213,0.0,0,2022-08-20,2024-09-29,0,0,False,0,0,0
2022-06-02,66,New York,Other,2624,508.0,0,0,1,1.316428380946696,0,96614.02798,66264.99282,2.0,0,2023-03-21,2024-03-22,1,0,False,0,0,1
2023-04-17,29,New York,Banker,4286,549.0,109,1,10,2.9925704747000856,1,28200.559039378542,6740.896948581181,3.0,2,2015-01-06,2024-08-04,1,0,False,1,0,0
2022-09-18,51,Los Angeles,Other,3471,774.0,0,0,1,1.819861903391096,0,65538.17906,43140.90175267228,0.0,0,2021-06-25,2024-03-18,4,0,False,1,0,1
2020-05-04,20,Los Angeles,Retail Worker,9476,374.0,115,1,4,0.9902691267973808,1,40304.19753072382,7818.850412336744,3.0,1,2022-01-05,2023-12-12,4,1,,0,0,0
2022-01-19,64,New York,Banker,7635,792.0,0,0,1,1.1735718363946763,0,67667.42408151794,46177.169910823206,0.0,0,2020-09-16,2024-03-05,0,1,False,1,0,0
2022-05-09,30,Boston,Teacher,33979,831.0,0,0,1,1.4228629322325648,0,93625.97063953643,66709.83575287208,0.0,0,2016-09-11,2024-07-15,0,0,False,0,0,1
2022-08-30,38,Chicago,Artist,7834,685.0,115,1,5,2.1732193056719926,0,20165.106415616287,7642.956328605622,3.0,1,2017-06-30,2023-12-14,3,1,False,1,0,0
2023-10-05,68,Los Angeles,Accountant,9212,696.0,22,1,1,1.0573567220170563,0,15092.291585625868,11859.879067119196,0.0,0,2023-08-13,2024-02-05,0,0,False,0,0,0
2020-06-17,50,Seattle,Teacher,46027,761.0,0,0,1,1.1617616183415782,0,86441.53208,53289.48930839972,0.0,0,2024-05-03,2024-08-07,0,0,False,0,0,0
2020-03-07,38,Los Angeles,Teacher,19574,679.0,0,0,1,0.6917501379514948,0,23652.789833633997,15419.470712272396,0.0,0,2015-01-15,2024-06-08,0,1,False,0,0,0
2020-07-18,18,Seattle,Banker,3385,373.0,90,0,9,1.0778923736999306,0,42289.05218612851,15997.228081303385,4.0,1,2015-04-03,2024-02-23,3,1,True,1,0,1
2019-12-01,54,Houston,Banker,6797,762.0,0,0,1,1.099036238558571,0,91311.03061851226,58771.282700311946,0.0,0,2022-04-22,2023-11-01,0,0,False,0,0,0
2022-08-15,36,Dallas,Other,6651,775.0,0,0,1,1.1294819083572745,0,26684.15644356425,20561.30578944784,,0,2016-03-11,2024-01-19,4,0,False,0,0,1
2023-07-02,61,New York,Artist,24429,620.0,0,0,1,0.5706167862204862,0,46650.62495683867,34465.64846133711,,0,2024-03-09,2024-09-28,0,0,False,1,0,0
2023-11-03,22,Atlanta,Banker,9668,429.0,115,1,3,2.2529100571078384,1,15375.365804132898,3601.376081047058,4.0,1,2019-01-01,2024-10-17,3,0,True,0,1,0
2024-03-15,64,Houston,Other,4645,829.0,0,0,1,1.5507183453602968,0,76812.20567,64957.96504951526,,0,2016-03-12,2024-06-05,3,0,False,0,1,0
2020-04-01,41,Dallas,Teacher,16937,697.0,0,0,1,1.3994856546566472,1,31567.58472110478,28461.691589580627,0.0,0,2020-05-04,2023-11-01,0,0,False,1,0,1
2024-02-25,69,Miami,Doctor,4413,666.0,0,0,1,1.0129314357388373,0,95601.64469768494,81169.68607246887,,0,2023-07-23,2024-10-17,3,0,False,0,0,1
2023-10-19,63,Dallas,Other,3617,748.0,0,0,1,1.5905078300749296,0,48176.59524020649,42658.24410335936,0.0,0,2020-04-21,2024-07-04,0,0,False,0,0,0
2023-10-26,38,Los Angeles,Banker,6925,740.0,0,0,1,1.6596310732496211,0,29940.71406937852,24486.0934988142,0.0,0,2022-03-01,2024-01-04,0,0,False,1,0,0
2020-10-30,25,Atlanta,Accountant,36263,395.0,92,1,2,1.5295580044483907,1,15036.680652214398,5657.445512672982,4.0,2,2015-01-18,2023-12-13,3,1,False,0,0,1
2023-10-10,31,Los Angeles,Teacher,54185,685.0,0,0,1,1.1177183601224223,0,18725.41671645586,16705.69450012763,0.0,0,2015-04-22,2023-12-11,0,0,False,0,0,1
2024-09-08,28,Chicago,Software Developer,6473,474.0,101,1,3,3.1798274531392594,0,10833.244665447131,5051.321745705384,3.0,1,2023-11-04,2024-06-05,4,0,,0,0,1
2021-07-24,67,Boston,Retail Worker,11381,602.0,0,0,1,1.5893898105261652,0,26491.44554720133,18477.87446394009,0.0,0,2019-09-08,2024-07-19,0,0,,0,1,0
2021-03-22,52,New York,Lawyer,47760,730.0,1,0,1,0.7570383002548354,0,88282.36012122402,55817.25020729463,,0,2015-10-01,2024-06-08,0,0,False,0,0,1
2024-09-06,60,San Francisco,Banker,9602,752.0,0,1,1,0.6867045132413571,0,66649.21316019612,66247.15239562269,0.0,0,2017-08-02,2024-08-05,4,0,,0,0,1
2021-04-08,55,San Francisco,Lawyer,58439,513.0,100,1,3,2.435929859156973,1,49359.433875547526,10052.692050608774,4.0,2,2022-02-25,2023-11-28,3,1,True,0,1,1
2021-12-07,19,Boston,Other,2778,358.0,116,0,3,1.9298984423874292,1,41626.2138,16138.602783076649,4.0,2,2022-03-26,2024-07-07,4,0,False,1,0,0
2023-06-11,27,Dallas,Other,2316,427.0,105,1,1,2.5191403794037206,1,42725.78879700152,20114.173197198543,3.0,1,2016-06-21,2024-10-23,4,0,True,0,0,0
2019-12-10,21,Dallas,Other,5873,375.0,104,1,3,2.91861707432058,1,38696.75629010725,20295.320152379187,3.0,1,2018-03-16,2024-08-01,4,1,True,1,1,1
2022-09-10,40,Dallas,Banker,2149,348.0,90,1,5,1.2919540276217316,1,8090.501058271304,3118.9353150944685,3.0,1,2016-08-10,2024-08-12,4,0,False,0,0,1
2023-01-04,45,Boston,Other,3606,597.0,0,0,1,2.0059455565336664,0,98374.32836857696,61565.00598096787,1.0,0,2023-05-26,2024-09-27,1,0,False,1,0,0
2022-03-09,40,San Francisco,Banker,3650,491.0,101,1,1,2.4126245516602234,1,8424.640421437125,3061.716731,3.0,1,2019-07-23,2023-11-03,4,1,True,0,0,0
2022-05-31,66,Atlanta,Banker,2543,716.0,0,0,1,1.4213990643507657,0,21072.06043641635,16764.58267,0.0,0,2023-12-22,2024-05-30,0,0,,0,0,0
2020-03-10,66,Seattle,Lawyer,2067,757.0,26,0,1,0.995645968769608,0,55048.12007507193,41374.45164662731,0.0,0,2014-11-06,2023-11-05,0,0,False,1,0,0
2024-03-28,53,San Francisco,Artist,5219,423.0,49,0,1,0.8503554775112011,0,40990.217068876125,37283.29218125622,4.0,1,2024-06-21,2023-12-18,3,1,False,0,0,1
